,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time
87,2298,2959280540,digmirzapur,2015-01-05 07:01:17,160,17353,205.0,"मिर्जापुर-विन्ध्याचल, भारत",0.5333333333333333,0.13333333333333333,2.1,57.16666666666666,0.0,7394,0,2019-04-23 14:45:45
88,2328,1469471533,ADGZonPrayagraj,2013-05-30 10:44:22,146,30020,236.0,"ADGOffice AshokNagar,Allahabad",0.36666666666666653,0.36666666666666653,2.2666666666666666,70.4,4.5,9325,0,2019-04-23 14:45:45
89,2358,1476714007,adgzonevaranasi,2013-06-02 07:47:55,141,33446,75.0,IG OFFICE VARANASI,0.13333333333333333,0.13333333333333333,3.1333333333333333,7.1,0.36666666666666653,57081,0,2019-04-23 14:45:45
90,2388,711170043241963520,adgzonekanpur,2016-03-19 12:38:46,140,28421,178.0,"Kanpur, India",0.0,0.2,4.066666666666666,5.566666666666666,0.43333333333333335,50608,0,2019-04-23 14:45:45
91,2418,1456517174,digmoradabad,2013-05-25 10:05:27,145,27077,27.0,"मुरादाबाद, उत्तर प्रदेश, भारत",0.6333333333333333,0.03333333333333333,2.933333333333333,12.4,0.0,239528,0,2019-04-23 14:45:45
92,2448,1398976800,igrangeagra,2013-05-03 06:29:21,138,17678,189.0,"Agra, India",1.8,0.06666666666666668,3.733333333333333,76.33333333333333,0.0,47318,0,2019-04-23 14:45:45
93,2478,1469381294,shravastipolice,2013-05-30 09:54:01,132,6418,157.0,0,1.2666666666666666,0.5333333333333333,4.466666666666667,127.43333333333334,1.2333333333333334,28760,0,2019-04-23 14:45:45
94,2508,1317707898,gorakhpurpolice,2013-03-31 04:41:14,134,17225,16.0,"गोरखपुर, भारत",0.3333333333333333,0.9333333333333332,5.4,45.06666666666667,6.466666666666668,7086,0,2019-04-23 14:45:45
95,2538,1471906255,kaushambipolice,2013-05-31 11:00:13,134,6551,169.0,"Uttar Pradesh, India",0.3333333333333333,0.26666666666666666,2.6666666666666665,29.966666666666665,2.6333333333333333,13014,0,2019-04-23 14:45:45
96,2568,2456384107,hathraspolice,2014-04-21 09:59:00,135,5492,232.0,0,0.5333333333333333,0.26666666666666666,2.566666666666667,14.333333333333336,0.0,37779,0,2019-04-23 14:45:45
97,2598,1399708710,IgRangeVaranasi,2013-05-03 13:20:13,142,22991,17.0,"Varanasi, India",0.2333333333333333,0.16666666666666666,3.1666666666666665,22.766666666666666,0.7333333333333333,15321,0,2019-04-23 14:45:45
98,2628,3178012657,sonbhadrapolice,2015-04-28 08:41:33,134,11014,142.0,Sonbhadra U.P India,0.3,0.6333333333333333,2.3,33.1,7.1,7398,0,2019-04-23 14:45:45
