,Unnamed: 0,Unnamed: 0.1,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
190,190,5456,1471554966,jhansipolice,2013-05-31 07:33:00,131,14937,220.0,SSP Office,0.43333333333333335,0.6333333333333333,4.0,42.3,0.26666666666666666,16756,0,2019-04-23 14:45:45,221.0,2153.3005208333334,7.781542723778927,1.12,9.787729640151515
191,191,5486,318195157,IASassociation,2011-06-16 03:23:20,108,223446,812.0,New Delhi,0.16666666666666666,0.7333333333333333,0.4666666666666667,827.4,1560.7333333333331,2601,0,2019-04-23 14:45:45,813.0,2868.473900462963,0.9067539361540667,0.01,3.532603325693304
192,192,5516,461841349,ZeeNewsHindi,2012-01-12 07:52:31,110,1868920,22.0,India,2.033333333333333,2.9,1.5,244.96666666666667,992.1666666666664,181028,0,2019-04-23 14:45:45,23.0,2658.2869675925926,68.09949497812993,0.1,120.8312257996633
193,193,5536,461841349,ZeeNewsHindi,2012-01-12 07:52:31,110,1868921,22.0,India,2.033333333333333,2.9,1.5,244.96666666666667,992.1666666666664,181028,0,2019-04-23 14:45:45,23.0,2658.2869675925926,68.09949497812993,0.1,120.8312257996633
194,194,5606,712272065521291266,samayupuk,2016-03-22 13:37:48,0,1616,314.0,0,0.13333333333333333,0.16666666666666666,1.8333333333333333,1.3333333333333333,3.6,1300,0,2019-04-23 14:45:45,315.0,1127.0471875,1.153456584975507,0.8,3.5893222531847138
195,195,5636,1089233476606402560,Dineshdcop,2019-01-26 18:47:52,4,63,86.0,"Uttar Pradesh, India",0.2,0.3333333333333333,1.5333333333333334,2081.133333333333,2.3666666666666667,59,0,2019-04-23 14:45:45,87.0,86.83186342592593,0.679474074057289,0.94,1.0096728305340223
196,196,5666,864524004140470272,DeepakKumarIPS2,2017-05-16 16:52:39,0,12106,46.0,"Uttar Pradesh, India",0.3,0.13333333333333333,1.4,2851.6,0.0,1601,0,2019-04-23 14:45:45,47.0,706.911875,2.2647801750394985,0.13,15.36764945652174
197,197,5696,2541861548,smittal_ips,2014-06-02 17:19:16,139,9268,719.0,"New Delhi, India",0.26666666666666666,0.6333333333333333,0.8333333333333334,694.2,33.43333333333333,2009,0,2019-04-23 14:45:45,720.0,1785.8933912037037,1.1249271708463633,0.22,2.4838572895739968
198,198,5726,760158046177923072,dm_ghaziabad,2016-08-01 16:59:36,72,56703,63.0,Ghaziabad,0.1,0.26666666666666666,2.333333333333333,5.6,17.333333333333332,2013,0,2019-04-23 14:45:45,64.0,994.9070486111111,2.0233045919316233,0.04,15.792175374779541
199,199,5756,923416104059277312,Anubhav26266011,2017-10-26 05:08:50,155,239,2603.0,"Shahjahanpur, India Up",0.0,0.4666666666666667,1.4666666666666666,126.13333333333334,0.3333333333333333,202,0,2019-04-23 14:45:45,2604.0,544.400636574074,0.3710502641422147,0.85,0.20914354075070074
200,200,5786,907522353424326657,upcopvishal,2017-09-12 08:32:44,7,456,153.0,"Noida, India",0.9,0.16666666666666666,2.4,65.83333333333333,0.06666666666666668,2781,0,2019-04-23 14:45:45,154.0,588.2590393518518,4.727509165119038,6.1,3.844830322561123
202,202,5847,1670387102,LalitPayal,2013-08-14 12:26:52,73,52,112.0,"Saharanpur, India",0.6,0.3333333333333333,2.3666666666666667,24.4,0.13333333333333333,86,0,2019-04-23 14:45:45,113.0,2078.0964467592594,0.04138402725923279,1.65,18.55443256035053
203,203,5937,816617153939927040,SHO_JEWAR,2017-01-04 12:07:56,0,2116,817.0,"Noida, India",0.4,0.4666666666666667,3.2,36.66666666666666,10.966666666666667,320,0,2019-04-23 14:45:45,818.0,839.1095949074074,0.38135662128295744,0.15,1.0270619276712454
204,204,5967,1857024559,sundersaini1,2013-09-12 10:34:42,0,340,1900.0,Saharanpur Uttar Pradesh India,0.0,0.9333333333333332,0.0,0.0,0.03333333333333333,74068,0,2019-04-23 14:45:45,1901.0,2049.174340277778,36.14528961452818,217.85,1.0785128106725146
205,205,5997,2364049800,YASMinistry,2014-02-27 11:45:20,97,50713,299.0,"New Delhi, Delhi",1.3,0.4666666666666667,0.6333333333333333,6.866666666666666,7.733333333333332,3770,0,2019-04-23 14:45:45,300.0,1881.125289351852,2.0041195668040626,0.07,6.291388927598167
206,206,6017,2364049800,YASMinistry,2014-02-27 11:45:20,97,50711,299.0,"New Delhi, Delhi",1.3,0.4666666666666667,0.6333333333333333,6.866666666666666,7.733333333333332,3770,0,2019-04-23 14:45:45,300.0,1881.125289351852,2.0041195668040626,0.07,6.291388927598167
207,207,6027,2611134289,ndmaindia,2014-07-08 05:49:19,53,107683,1579.0,New Delhi-110029,4.4,2.0,0.13333333333333333,8.8,20.933333333333334,20466,0,2019-04-23 14:45:45,1580.0,1750.372523148148,11.692368184111285,0.19,1.1085323135833742
208,208,6057,755423801379348480,eShineNews,2016-07-19 15:27:24,28,793,12.0,"Lucknow, India",0.03333333333333333,0.13333333333333333,4.166666666666667,2.4,0.03333333333333333,4350,0,2019-04-23 14:45:45,13.0,1007.9710763888888,4.315600022556313,5.49,83.99758969907407
209,209,6087,2583806562,MinOfPower,2014-06-23 11:08:59,82,200706,7.0,India,0.4,0.6666666666666666,0.6333333333333333,31.5,12.3,2202,0,2019-04-23 14:45:45,8.0,1765.1505324074074,1.2474856730755952,0.01,252.16436177248676
210,210,6117,1015002308,PoliceWaliPblic,2012-12-16 11:26:07,154,7524,992.0,Mumbai,0.3333333333333333,0.3333333333333333,1.5666666666666669,666.2333333333332,2.033333333333333,6892,0,2019-04-23 14:45:45,993.0,2319.138634259259,2.9717930175404663,0.92,2.337841365180705
211,211,6147,1597860398,TawdeVinod,2013-07-16 08:13:37,103,649805,93.0,Maharashtra,0.5,1.0,0.1,217.13333333333333,121.2,4830,0,2019-04-23 14:45:45,94.0,2107.2723148148148,2.2920625711463667,0.01,22.658842094782955
212,212,6207,3715381333,cyberabadpolice,2015-09-28 13:58:11,127,60995,205.0,"Gachibowli, Rajendra Nagar",0.06666666666666668,0.26666666666666666,1.933333333333333,3.733333333333333,4.333333333333333,13275,0,2019-04-23 14:45:45,206.0,1303.0330324074075,10.187769357983111,0.22,6.356258694670281
213,213,6237,3075043520,rpomumbai,2015-03-12 11:05:58,66,6215,18.0,MUMBAI,0.0,0.3666666666666665,2.6333333333333333,0.03333333333333333,0.03333333333333333,3896,0,2019-04-23 14:45:45,19.0,1503.1526273148147,2.5918858332834063,0.63,83.50847929526748
214,214,6267,907952401486725122,PoliceRajasthan,2017-09-13 13:01:36,152,37986,233.0,"Jaipur, India",1.6,1.4666666666666666,0.9333333333333332,73.9,155.16666666666666,1663,0,2019-04-23 14:45:45,234.0,587.0723263888889,2.8327003765093064,0.04,2.5196237184072485
215,215,6297,1271749327,Uppolice,2013-03-16 08:06:34,127,616750,504.0,DGP HQs LUCKNOW,0.2,0.5,7.7,6.666666666666668,7.833333333333332,171971,0,2019-04-23 14:45:45,505.0,2229.277210648148,77.14204369854951,0.28,4.423169068746326
216,216,6327,103770785,TwitterIndia,2010-01-11 05:44:35,105,2032547,81.0,0,1.7333333333333334,1.4,2.8,130.93333333333334,67.9,4910,0,2019-04-23 14:45:45,82.0,3389.3758101851854,1.4486443153471766,0.0,41.84414580475538
217,217,6357,3241214268,KirenRijiju,2015-06-10 11:11:09,114,508708,328.0,"New Delhi, India",0.3333333333333333,0.7666666666666667,0.9,2234.333333333333,938.0666666666667,8606,0,2019-04-23 14:45:45,329.0,1413.1490277777777,6.089945101921212,0.02,4.308381182249322
218,218,6387,65659343,ajaydevgn,2009-08-14 15:25:45,59,10685422,62.0,Mumbai,0.4666666666666667,1.0333333333333334,0.6666666666666666,453.3,4559.333333333333,2567,0,2019-04-23 14:45:45,63.0,3538.972222222222,0.7253518362989883,0.0,57.08019713261648
219,219,6417,4650454815,Thane_R_Police,2015-12-30 05:16:01,18,5483,73.0,"Thane, India",0.0,1.0,0.0,2.6666666666666665,9.866666666666667,174,0,2019-04-23 14:45:45,74.0,1210.3956481481482,0.14375464771887797,0.03,16.58076230339929
220,220,6447,2862278167,MahaDGIPR,2014-10-18 09:19:38,149,43734,475.0,"Mumbai, India",1.6666666666666667,0.9,0.13333333333333333,9.4,14.1,22319,0,2019-04-23 14:45:45,476.0,1648.2264699074074,13.541221675231206,0.51,3.469950462962963
221,221,6477,3069275310,BSF_India,2015-03-09 07:42:30,138,358768,425.0,India,1.1,0.7333333333333333,0.4666666666666667,158.53333333333333,402.56666666666666,3524,0,2019-04-23 14:45:45,426.0,1506.293923611111,2.339516839815529,0.01,3.544220996732026
222,222,6507,4620666194,AdlCPCrimeMum,2015-12-21 09:57:24,0,1526,63.0,0,0.26666666666666666,0.5333333333333333,1.1,289.96666666666664,0.0,68,0,2019-04-23 14:45:45,64.0,1219.2002430555556,0.05577426709625535,0.04,19.352384810405646
223,223,6537,18839785,narendramodi,2009-01-10 17:18:56,23,46937623,2157.0,India,0.06666666666666668,2.0,0.2,8190.366666666668,31557.46666666667,23154,0,2019-04-23 14:45:45,2158.0,3754.893622685185,6.166353118531811,0.0,1.7407944472346708
224,224,6557,18839785,narendramodi,2009-01-10 17:18:56,23,46937626,2157.0,India,0.06666666666666668,2.0,0.2,8190.366666666668,31557.46666666667,23154,0,2019-04-23 14:45:45,2158.0,3754.893622685185,6.166353118531811,0.0,1.7407944472346708
225,225,6567,4697989039,DCPSangramsinh,2016-01-02 18:57:07,10,1791,39.0,"Mumbai, India",0.7333333333333333,0.6666666666666666,0.8666666666666667,549.3,2.3,64,0,2019-04-23 14:45:45,40.0,1206.825439814815,0.05303169612485189,0.04,30.944242046533716
226,226,6597,720135190916366336,ThaneCityPolice,2016-04-13 06:23:03,77,47772,18.0,Thane,0.03333333333333333,0.4,1.0,0.3333333333333333,1.5666666666666669,19370,0,2019-04-23 14:45:45,19.0,1105.3490972222223,17.523875532786366,0.41,61.40828317901235
229,229,6657,3041294294,IPS_Association,2015-02-25 12:45:40,103,405911,1093.0,India,0.8,0.8,2.2666666666666666,2133.633333333333,3548.733333333333,3002,0,2019-04-23 14:45:45,1094.0,1518.0833912037037,1.9774934745973893,0.01,1.3889143560875605
230,230,6687,788818605492146176,hgsdhaliwalips,2016-10-19 19:06:25,125,547,68.0,"Delhi, India",0.5,0.9333333333333332,0.2,745.3666666666667,13.733333333333333,91,0,2019-04-23 14:45:45,69.0,915.8189814814815,0.09936461444901826,0.17,13.46792619825708
231,231,6717,1044825516891607040,EOWDelhi,2018-09-26 05:46:29,92,627,48.0,0,0.2,0.7666666666666667,1.0,31.7,11.933333333333335,244,0,2019-04-23 14:45:45,49.0,209.37449074074075,1.16537596885255,0.39,4.361968557098765
232,232,6747,3289774729,LifeCoachSharat,2015-07-24 11:34:09,99,7961,973.0,0,0.43333333333333335,0.3,1.7666666666666666,207.9,6.266666666666668,2123,0,2019-04-23 14:45:45,974.0,1369.1330555555555,1.5506162760335565,0.27,1.4071254425031403
233,233,6777,963317893609017345,DCP_DelhiMetro,2018-02-13 07:44:18,159,3167,349.0,"New Delhi, India",0.16666666666666666,0.5,1.6,413.2,10.0,196,0,2019-04-23 14:45:45,350.0,434.2926736111111,0.45130855736127123,0.06,1.2443916149315506
234,234,6807,2946689876,nihar15aug,2014-12-28 17:55:53,98,5202,35.0,Delhi,0.8666666666666667,0.4,1.0666666666666669,91.7,3.033333333333333,121,0,2019-04-23 14:45:45,36.0,1576.867962962963,0.0767343892082371,0.02,45.053370370370374
235,235,6837,885487044243238912,rashtrapatibhvn,2017-07-13 13:12:17,155,5140283,1.0,"New Delhi, India",0.06666666666666668,2.0,0.0,1038.4333333333334,7092.266666666666,5611,0,2019-04-23 14:45:45,2.0,649.0649074074074,8.64474405558652,0.0,649.0649074074074
236,236,6867,1616964661,ahir_hansraj,2013-07-24 05:35:56,104,57421,472.0,india,0.7,0.8666666666666667,0.5666666666666667,293.1333333333333,54.2,4108,0,2019-04-23 14:45:45,473.0,2099.38181712963,1.9567664950135866,0.07,4.447842832901758
237,237,6897,2597494213,MOSHomeIndia,2014-07-01 05:55:27,160,20448,4.0,"New Delhi, India",0.03333333333333333,0.0,0.03333333333333333,0.8,3.966666666666667,2,0,2019-04-23 14:45:45,5.0,1757.3682638888888,0.0011380653907873527,0.0,439.3420659722222
238,238,6899,1346439824,rajnathsingh,2013-04-12 09:46:07,46,12802033,274.0,0,0.0,1.6666666666666667,0.26666666666666666,2311.4,12740.633333333333,4199,0,2019-04-23 14:45:45,275.0,2202.208078703704,1.9067226392483663,0.0,8.03725576169235
239,239,6929,874157386952519680,DCP_CCC_Delhi,2017-06-12 06:52:16,125,4496,68.0,New Delhi ,0.7666666666666667,0.7,0.8,38.06666666666667,15.533333333333333,71,0,2019-04-23 14:45:45,69.0,680.3288078703704,0.10436130173915598,0.02,10.004835409858387
240,240,6959,123171317,NavbharatTimes,2010-03-15 06:49:43,103,758464,479.0,"Delhi, India",0.6666666666666666,2.8,1.6,8.6,39.56666666666667,250352,0,2019-04-23 14:45:45,480.0,3326.330578703704,75.2637160007001,0.33,6.9443227112812185
241,241,6989,22763833,Outlookindia,2009-03-04 12:45:00,41,201090,15.0,"New Delhi, India",1.1,1.0,0.5333333333333333,1.0666666666666669,1.8666666666666667,331435,0,2019-04-23 14:45:45,16.0,3702.0838541666667,89.52660530013993,1.65,246.80559027777778
242,242,7019,141584822,ians_india,2010-05-08 13:21:45,39,18249,64.0,New Delhi,2.7666666666666666,1.0,0.0,0.3,0.7666666666666667,124369,0,2019-04-23 14:45:45,65.0,3272.0583333333334,38.00940794148433,6.82,51.125911458333334
243,243,7049,36327407,htTweets,2009-04-29 10:11:34,105,6746717,126.0,India,0.9666666666666668,1.2333333333333334,0.4666666666666667,4.4,12.4,572117,0,2019-04-23 14:45:45,127.0,3646.1904050925928,156.90815246535965,0.08,28.93801908803645
244,244,7079,786490375816908800,KhabarNwi,2016-10-13 08:54:52,102,14597,100.0,"New Delhi, India",1.1,1.0,2.3,8.333333333333334,36.0,80456,0,2019-04-23 14:45:45,101.0,922.2436689814815,87.23941698494386,5.51,9.222436689814815
245,245,7109,34245009,indiatvnews,2009-04-22 11:26:34,131,675324,28.0,India,2.1,1.8333333333333333,0.3333333333333333,10.866666666666667,32.3,426474,0,2019-04-23 14:45:45,29.0,3653.1383217592593,116.74181551237318,0.63,130.4692257771164
246,246,7139,854589978101207040,adcp1South,2017-04-19 06:58:23,0,541,38.0,0,0.16666666666666666,0.3666666666666665,0.5333333333333333,11.266666666666667,7.8,15,0,2019-04-23 14:45:45,39.0,734.3245601851852,0.02042693491855595,0.03,19.324330531189084
247,247,7154,848003465573945346,DCP_Shd,2017-04-01 02:45:56,144,4410,149.0,"New Delhi, India",0.6333333333333333,0.4666666666666667,1.0,33.13333333333333,41.0,349,0,2019-04-23 14:45:45,150.0,752.4998726851852,0.4637874538830748,0.08,5.050334716007955
248,248,7184,811585575241158656,BaniwalDP,2016-12-21 14:54:14,0,381,62.0,0,0.1,0.5,0.7666666666666667,31.03333333333333,43.83333333333334,32,0,2019-04-23 14:45:45,63.0,852.9941087962962,0.037514913256736136,0.08,13.757969496714455
249,249,7214,3101566842,Ravindra_IPS,2015-03-21 13:16:15,140,15082,82.0,Delhi,0.1,0.1,1.8,23.4,3.8,1247,0,2019-04-23 14:45:45,83.0,1494.0621527777778,0.8346372991789953,0.08,18.220270155826558
250,250,7244,311024813,RajeshKumarIPS,2011-06-04 19:25:24,160,1615,44.0,"Kolkata, West Bengal, India",0.6,0.3,1.3666666666666667,2033.1333333333328,2.1333333333333333,179,0,2019-04-23 14:45:45,45.0,2879.805798611111,0.06215696908671033,0.11,65.45013178661617
251,251,7274,3280538995,Neelsher,2015-07-15 09:57:09,142,476,174.0,0,0.4,0.5666666666666667,1.0,92.63333333333334,3.7,394,0,2019-04-23 14:45:45,175.0,1378.2004166666666,0.2858800470783005,0.83,7.920692049808428
252,252,7334,1007505795548762112,DcpEast,2018-06-15 06:11:15,0,438,18.0,0,0.1,0.6333333333333333,1.1,59.03333333333333,0.0,64,0,2019-04-23 14:45:45,19.0,312.35729166666664,0.20489356806274867,0.15,17.353182870370368
254,254,7394,882541162690519040,CPKolkata,2017-07-05 10:06:24,79,5356,20.0,"Kolkata, India",0.1,0.6333333333333333,0.7666666666666667,30.86666666666667,65.3,140,0,2019-04-23 14:45:45,21.0,657.1939930555556,0.2130269014619024,0.03,32.85969965277778
255,255,7424,807568950057803780,KPSouthsubnDiv,2016-12-10 12:53:36,66,2437,21.0,Kolkata,0.7,1.0,0.0,12.866666666666667,58.43333333333333,481,0,2019-04-23 14:45:45,22.0,864.0778819444445,0.5566627847452826,0.2,41.14656580687831
256,256,7454,754369437449453572,NICFS_India,2016-07-16 17:37:44,145,7766,70.0,"New Delhi, India",0.0,1.0,0.0,0.1,2.3,328,0,2019-04-23 14:45:45,71.0,1010.8805671296296,0.32446958687844585,0.04,14.44115095899471
257,257,7484,806722023405723653,KPCentralDiv,2016-12-08 04:48:13,8,4494,12.0,"Kolkata, India",0.0,0.9666666666666668,0.0,4.5,28.466666666666665,51,0,2019-04-23 14:45:45,13.0,866.4149537037038,0.05886324997276185,0.01,72.20124614197532
258,258,7514,808281973936357376,KPSouthwestDiv,2016-12-12 12:06:54,96,2388,21.0,"Kolkata, India",0.03333333333333333,0.9,0.4666666666666667,20.666666666666668,8.966666666666667,115,0,2019-04-23 14:45:45,22.0,862.1103125,0.13339360210935883,0.05,41.05287202380952
259,259,7544,807585951480320000,KPSouthDiv,2016-12-10 14:01:09,68,5020,20.0,"34,Parkstreet ,Kolkata 16",0.0,0.8,0.5333333333333333,113.93333333333334,37.66666666666666,111,0,2019-04-23 14:45:45,21.0,864.0309722222222,0.12846761698196582,0.02,43.20154861111111
260,260,7574,806805914833461248,KPPortDiv,2016-12-08 10:21:34,75,2977,18.0,"1, Dumayune Avenue, Kolkata-43",0.7333333333333333,0.8666666666666667,0.13333333333333333,9.5,29.93333333333333,181,0,2019-04-23 14:45:45,19.0,866.1834606481482,0.20896266001726843,0.06,48.12130336934157
261,261,7604,806829837604175872,KPDetectiveDept,2016-12-08 11:56:38,91,7544,33.0,"Kolkata, India",0.3666666666666665,0.3333333333333333,1.2,1502.7333333333331,1.933333333333333,721,0,2019-04-23 14:45:45,34.0,866.1174421296296,0.832450618044579,0.1,26.24598309483726
262,262,7634,806806183210205185,KPNorthDiv,2016-12-08 10:22:38,80,3701,13.0,"Kolkata, India",0.06666666666666668,1.0,0.1,9.266666666666667,17.966666666666665,70,0,2019-04-23 14:45:45,14.0,866.1827199074074,0.08081435751510122,0.02,66.6294399928775
263,263,7664,807120750750486528,KPSoutheastDiv,2016-12-09 07:12:37,59,3203,18.0,"Kolkata, India",0.0,1.0,0.0,2.466666666666667,17.7,72,0,2019-04-23 14:45:45,19.0,865.3146759259259,0.08320672467846074,0.02,48.07303755144033
264,264,7694,808221758171947008,KPEastsubnDiv,2016-12-12 08:07:38,105,2388,27.0,"Kolkata, India",0.0,0.9666666666666668,0.1,10.233333333333333,29.83333333333333,55,0,2019-04-23 14:45:45,28.0,862.2764699074074,0.06378464671070751,0.02,31.9361655521262
265,265,7724,775296019,BlrCityPolice,2012-08-23 06:09:16,140,1278537,308.0,"Bengaluru, Karnataka",0.2,0.13333333333333333,2.466666666666667,682.7333333333332,0.1,78989,0,2019-04-23 14:45:45,309.0,2434.3586689814815,32.44756042175512,0.06,7.903761912277537
266,266,7754,4573405572,MumbaiPolice,2015-12-16 08:29:03,62,4695148,35.0,"Mumbai, India",0.03333333333333333,0.2333333333333333,1.0,0.9,5.2,100971,0,2019-04-23 14:45:45,36.0,1224.2615972222222,82.47502023186652,0.02,34.978902777777776
267,267,7784,1850705408,DelhiPolice,2013-09-10 07:29:40,135,277303,53.0,"New Delhi, India",0.06666666666666668,0.26666666666666666,4.2,3.866666666666666,1.2666666666666666,25011,0,2019-04-23 14:45:45,54.0,2051.302835648148,12.192738958554258,0.09,38.70382708770091
268,268,7814,188335559,KPTrafficDept,2010-09-08 13:59:29,95,22776,24.0,Kolkata,0.0,0.26666666666666666,0.0,0.6666666666666666,2.3666666666666667,19632,0,2019-04-23 14:45:45,25.0,3149.0321296296297,6.234296505037247,0.86,131.20967206790124
269,269,7844,1479879002,ghazipurpolice,2013-06-03 14:46:38,134,11748,114.0,ghazipur india,0.43333333333333335,0.16666666666666666,1.9,51.53333333333333,1.9,8886,0,2019-04-23 14:45:45,115.0,2149.999386574074,4.133024435025275,0.76,18.859643741877843
270,270,7874,1466529715,ambedkarnagrpol,2013-05-29 05:57:33,138,11438,162.0,AKBARPUR UP.[INDIA],0.4,0.26666666666666666,1.5,150.06666666666666,6.9,5573,0,2019-04-23 14:45:45,163.0,2155.3668055555554,2.5856387811278063,0.49,13.304733367626886
271,271,7904,712206099768717312,faizabadpolice,2016-03-22 09:15:41,132,13109,248.0,"Ayodhya, India",0.7333333333333333,0.4,2.433333333333333,121.0,0.3333333333333333,9321,0,2019-04-23 14:45:45,249.0,1127.229212962963,8.268948225267701,0.71,4.545279084528077
272,272,7964,1481703810,Barabankipolice,2013-06-04 08:32:47,133,13844,290.0,barabanki,0.4,0.5333333333333333,2.8666666666666667,18.166666666666668,1.3,13861,0,2019-04-23 14:45:45,291.0,2149.2590046296295,6.449199454389906,1.0,7.411237946998723
273,273,7994,1459496672,sitapurpolice,2013-05-26 12:11:31,132,16544,536.0,"Sitapur, UP, India",0.3666666666666665,0.5333333333333333,2.566666666666667,15.433333333333335,0.8333333333333334,17075,0,2019-04-23 14:45:45,537.0,2158.1071064814814,7.91202621441649,1.03,4.026319228510227
274,274,8024,1469324900,bahraichpolice,2013-05-30 09:16:18,133,8597,262.0,"Bahraich, India",0.7333333333333333,0.4666666666666667,2.1333333333333333,12.633333333333333,2.066666666666667,10419,0,2019-04-23 14:45:45,263.0,2154.2287847222224,4.836533646700613,1.21,8.222247269932147
275,275,8054,710350435752652800,bhadohipolice,2016-03-17 06:21:56,132,8367,117.0,"Bhadohi, India",0.13333333333333333,0.5333333333333333,1.9,11.4,14.566666666666665,14835,0,2019-04-23 14:45:45,118.0,1132.3498726851851,13.101074462808205,1.77,9.678204040044317
276,276,8084,4700682079,gondapolice,2016-01-03 05:06:07,130,9803,266.0,"Gonda, UP, India",0.7666666666666667,0.5,2.2666666666666666,62.1,9.9,11392,0,2019-04-23 14:45:45,267.0,1206.4025231481482,9.442951072642147,1.16,4.535347831384016
277,277,8114,1487131213,balrampurpolice,2013-06-06 07:26:48,134,8768,237.0,BALRAMPUR,0.7333333333333333,0.16666666666666666,2.466666666666667,34.03333333333333,0.2,16388,0,2019-04-23 14:45:45,238.0,2147.304826388889,7.631892686405223,1.87,9.060357917252697
278,278,8144,734386032532180992,bastipolice,2016-05-22 14:10:49,131,11318,26.0,0,0.5,0.4,1.7666666666666666,58.56666666666667,1.5,8235,0,2019-04-23 14:45:45,27.0,1066.0242592592592,7.724964913764905,0.73,41.00093304843305
279,279,8204,1459352503,kushinagarpol,2013-05-26 10:41:19,135,15070,105.0,"Kushinagar, UP, India",0.7,0.4,1.6666666666666667,65.43333333333334,11.233333333333333,7540,0,2019-04-23 14:45:45,106.0,2158.1697453703705,3.493701093796974,0.5,20.55399757495591
280,280,8234,1469369988,santkabirnagpol,2013-05-30 10:02:59,139,11608,293.0,0,0.13333333333333333,0.8333333333333334,3.333333333333333,19.066666666666666,6.533333333333332,5339,0,2019-04-23 14:45:45,294.0,2154.196365740741,2.478418441748756,0.46,7.352206026418911
281,281,8264,733563892798914561,fatehgarhpolice,2016-05-20 07:43:55,134,11917,143.0,0,0.2,0.3,1.8,24.6,1.3666666666666667,14825,0,2019-04-23 14:45:45,144.0,1068.2929398148149,13.877279768009949,1.24,7.4705799987049994
282,282,8294,733920339621752832,auraiyapolice,2016-05-21 07:20:19,132,12855,254.0,"Auraiya, UP, India",0.16666666666666666,0.3666666666666665,1.8666666666666667,27.566666666666666,4.333333333333333,11819,0,2019-04-23 14:45:45,255.0,1067.3093287037036,11.073640679553247,0.92,4.202005231116943
283,283,8324,1469631464,etawahpolice,2013-05-30 12:27:48,131,11105,350.0,Etawah,0.2,0.26666666666666666,1.2333333333333334,25.03333333333333,4.2,20834,0,2019-04-23 14:45:45,351.0,2154.095798611111,9.671807546086422,1.88,6.154559424603175
284,284,8354,712506719763632129,chitrakootpol,2016-03-23 05:10:14,128,13598,641.0,chirakoot Uttar Pradesh,0.5333333333333333,0.3333333333333333,2.5,56.46666666666667,3.3,11508,0,2019-04-23 14:45:45,642.0,1126.399664351852,10.216622362562479,0.85,1.7572537665395507
285,285,8384,1469571846,jalaunpolice,2013-05-30 12:08:54,131,13968,197.0,"Jalaun, UP, India",0.16666666666666666,0.26666666666666666,1.4,29.566666666666666,1.4,13361,0,2019-04-23 14:45:45,198.0,2154.108923611111,6.202564714137969,0.96,10.934563064015792
286,286,8414,1471554966,jhansipolice,2013-05-31 07:33:00,131,14937,220.0,SSP Office,0.43333333333333335,0.6333333333333333,4.0,42.3,0.26666666666666666,16757,0,2019-04-23 14:45:45,221.0,2153.3005208333334,7.782007127140337,1.12,9.787729640151515
287,287,8444,892378953167495168,trafficchd,2017-08-01 13:38:16,0,2636,12.0,"Chandigarh, India",0.03333333333333333,0.4,3.966666666666667,0.2,0.3,2788,0,2019-04-23 14:45:45,13.0,630.046863425926,4.425067660586461,1.06,52.50390528549383
288,288,8474,1017624599847227392,KhannaPolice,2018-07-13 04:19:45,152,100,2.0,"Police department Khanna, India",0.0,1.0,0.0,0.0,0.1,6401,0,2019-04-23 14:45:45,3.0,284.4347222222222,22.50428481442237,64.01,142.2173611111111
289,289,8534,2954801713,RajaBrar_INC,2015-01-01 12:15:56,115,180786,198.0,"New Delhi, Delhi",0.2,0.6333333333333333,0.7333333333333333,2133.366666666667,516.0,7160,0,2019-04-23 14:45:45,199.0,1573.104039351852,4.551510784340782,0.04,7.944969895716424
290,290,8564,1052856242069262336,faridkotpolice1,2018-10-18 09:37:44,152,72,26.0,0,0.0,0.5666666666666667,0.2,0.06666666666666668,0.5666666666666667,19,0,2019-04-23 14:45:45,27.0,187.21390046296295,0.10148819052973485,0.26,7.200534633190883
291,291,8583,1045910214350753792,PPSM_SASNAGAR,2018-09-29 05:36:41,142,139,28.0,"Mohali, India",0.0,0.8,1.3666666666666667,0.0,0.6666666666666666,132,0,2019-04-23 14:45:45,29.0,206.38129629629628,0.6395928428053432,0.95,7.370760582010582
292,292,8613,992271865140817922,PPASRR2,2018-05-04 05:17:02,129,66,2.0,"Amritsar, India",0.0,0.2,1.6333333333333333,0.03333333333333333,0.3666666666666665,9,0,2019-04-23 14:45:45,3.0,354.3949421296296,0.025395396294081433,0.14,177.1974710648148
293,293,8622,1044173249607688192,sspofficefazil1,2018-09-24 10:34:37,140,65,12.0,"Fazilka, India",0.13333333333333333,0.1,0.13333333333333333,1.0,0.16666666666666666,5,0,2019-04-23 14:45:45,13.0,211.17439814814816,0.02367711258488957,0.08,17.59786651234568
294,294,8627,1010073330999685120,MuktsarSsp,2018-06-22 08:13:43,152,98,32.0,"SSP office Bathinda Road , Nea",1.6,0.9,0.4,0.43333333333333335,1.5,271,0,2019-04-23 14:45:45,33.0,305.27224537037034,0.8877321935088148,2.77,9.539757667824073
295,295,8657,992669931144667138,TarnTaranPolice,2018-05-05 07:38:49,157,113,4.0,"Tarn Taran, India",0.1,0.2,0.16666666666666666,0.9,0.5,10,0,2019-04-23 14:45:45,5.0,353.29648148148146,0.02830483892187917,0.09,88.32412037037037
